"","x"
"819",NA
"820",NA
"821",NA
"822",NA
"823",NA
"824",NA
"825",NA
"826",NA
"827",NA
"828",NA
"829",NA
"830",NA
"831",NA
"832",NA
"833",NA
"834",NA
"835",NA
"836",NA
"837",NA
"838",NA
"839",NA
"840",NA
"841",NA
"842",NA
"843",NA
"844",NA
"845",NA
"846",NA
"847",NA
"848",NA
"849",NA
"850",NA
"851",NA
"852",NA
"853",NA
"854",NA
"855",NA
"856",NA
"857",NA
"858",NA
"859",NA
"860",NA
"861",NA
"862",NA
"863",NA
"864",NA
"865",NA
"866",NA
"867",NA
"868",12.19
"869",11.39
"870",NA
"871",NA
"872",NA
"873",NA
"874",NA
"875",NA
"876",NA
"877",NA
"878",NA
"879",NA
"880",NA
"881",NA
"882",NA
"883",NA
"884",NA
"885",NA
"886",NA
"887",NA
"888",NA
"889",NA
"890",NA
"891",NA
"892",NA
"893",NA
"894",NA
"895",NA
"896",NA
"897",NA
"898",NA
"899",NA
"900",NA
"901",NA
"902",NA
"903",NA
"904",NA
"905",NA
"906",NA
"907",NA
"908",NA
"909",NA
"910",NA
"911",NA
"912",NA
"913",NA
"914",NA
"915",NA
"916",NA
"917",NA
"918",NA
"919",NA
"920",NA
"921",NA
"922",NA
"923",NA
"924",NA
"925",NA
"926",NA
"927",NA
"928",NA
"929",NA
"930",NA
"931",NA
"932",NA
"933",NA
"934",NA
"935",NA
"936",NA
"937",NA
"938",NA
"939",NA
"940",NA
"941",NA
"942",NA
"943",NA
"944",NA
"945",NA
"946",NA
"947",NA
"948",NA
"949",NA
"950",NA
"951",NA
"952",NA
"953",NA
"954",NA
"955",NA
"956",NA
"957",NA
"958",NA
"959",NA
"960",NA
"961",NA
"962",NA
"963",NA
"964",NA
"965",NA
"966",NA
"967",NA
"968",NA
"969",NA
"970",NA
"971",NA
"972",NA
"973",NA
"974",NA
"975",NA
"976",NA
"977",NA
"978",NA
"979",NA
"980",NA
"981",NA
"982",NA
"983",NA
"984",NA
"985",NA
"986",NA
"987",NA
"988",NA
"989",NA
"990",NA
"991",NA
"992",NA
"993",NA
"994",NA
"995",NA
"996",NA
"997",NA
"998",NA
"999",NA
"1000",NA
"1001",NA
"1002",NA
"1003",NA
"1004",NA
"1005",NA
"1006",NA
"1007",NA
"1008",NA
"1009",NA
"1010",NA
"1011",NA
"1012",NA
"1013",NA
"1014",NA
"1015",NA
"1016",NA
"1017",NA
"1018",NA
"1019",NA
"1020",NA
"1021",NA
"1022",NA
"1023",NA
"1024",NA
"1025",NA
"1026",NA
"1027",NA
"1028",NA
"1029",NA
"1030",NA
"1031",NA
"1032",NA
"1033",NA
"1034",NA
"1035",NA
"1036",NA
"1037",NA
"1038",NA
"1039",NA
"1040",NA
"1041",NA
"1042",NA
"1043",NA
"1044",NA
"1045",NA
"1046",NA
"1047",NA
"1048",NA
"1049",NA
"1050",NA
"1051",NA
"1052",NA
"1053",NA
"1054",NA
"1055",NA
"1056",NA
"1057",NA
"1058",NA
"1059",NA
"1060",NA
"1061",NA
"1062",NA
"1063",NA
"1064",NA
"1065",NA
"1066",NA
"1067",NA
"1068",NA
"1069",NA
"1070",NA
"1071",NA
"1072",NA
"1073",NA
"1074",NA
"1075",NA
"1076",NA
"1077",NA
"1078",NA
"1079",NA
"1080",NA
"1081",NA
"1082",NA
"1083",NA
"1084",NA
"1085",NA
"1086",NA
"1087",NA
"1088",NA
"1089",NA
"1090",NA
"1091",NA
"1092",NA
"1093",NA
"1094",NA
"1095",NA
"1096",NA
"1097",NA
"1098",NA
"1099",NA
"1100",NA
"1101",NA
"1102",NA
"1103",NA
"1104",NA
