"","x"
"254",1
"255",1
"256",1
"257",1
"258",NA
"259",1
"260",NA
"261",NA
"262",NA
"263",NA
"264",1
"265",1
"266",1
"267",1
"268",1
"269",1
"270",1
"271",1
"272",1
"273",1
"274",1
"275",1
"276",1
"277",NA
"278",1
"279",1
"280",1
"281",1
"282",NA
"283",NA
"284",1
"285",1
"286",1
"287",1
"288",NA
"289",1
"290",1
"291",NA
"292",1
"293",NA
"294",NA
"295",1
"296",1
"297",1
"298",1
"299",1
"300",1
"301",NA
"302",1
"303",NA
"304",1
"305",1
"306",1
"307",1
"308",NA
"309",NA
"310",NA
"311",NA
"312",NA
"313",NA
"314",1
"315",1
"316",1
"317",1
"318",1
"319",1
"320",1
"321",1
"322",1
"323",1
"324",1
"325",1
"326",1
"327",1
"328",1
"329",1
"330",1
"331",1
"332",NA
"333",NA
"334",NA
"335",NA
"336",NA
"337",NA
"338",NA
"339",1
"340",NA
"341",NA
"342",NA
"343",NA
"344",NA
"345",1
"346",1
"347",NA
"348",NA
"349",1
"350",1
"351",1
"352",1
"353",1
"354",1
"355",1
"356",1
"357",1
"358",1
"359",1
"360",NA
"361",NA
"362",NA
"363",NA
"364",NA
"365",1
"366",1
"367",1
"368",1
"369",1
"370",1
"371",1
"372",1
"373",1
"374",1
"375",1
"376",1
"377",1
"378",1
"379",1
"380",1
"381",1
"382",1
"383",1
"384",NA
"385",NA
"386",NA
"387",NA
"388",NA
"389",1
"390",1
"391",1
"392",NA
"393",1
"394",NA
"395",NA
"396",NA
"397",NA
"398",NA
"399",NA
"400",NA
"401",NA
"402",1
"403",1
"404",1
"405",1
"406",1
"407",1
"408",1
"409",1
"410",1
"411",1
"412",1
"413",1
"414",1
"415",NA
"416",NA
"417",1
"418",1
"419",1
"420",1
"421",1
"422",1
"423",1
"424",1
"425",1
"426",1
"427",1
"428",1
"429",1
"430",1
"431",1
"432",1
"433",1
"434",1
"435",1
"436",1
"437",1
"438",1
"439",NA
"440",1
"441",1
"442",1
"443",NA
"444",1
"445",1
"446",1
"447",1
"448",1
"449",NA
"450",NA
"451",NA
"452",NA
"453",NA
"454",NA
"455",NA
"456",1
"457",1
"458",1
"459",1
"460",1
"461",1
"462",1
"463",1
"464",1
"465",1
"466",1
"467",1
"468",NA
"469",NA
"470",1
"471",1
"472",NA
"473",1
"474",1
"475",1
"476",1
"477",1
"478",1
"479",1
"480",1
"481",1
"482",1
"483",1
"484",1
"485",1
"486",1
"487",1
"488",1
"489",1
"490",1
"491",1
"492",NA
"493",1
"494",1
"495",1
"496",NA
"497",NA
"498",1
"499",1
"500",1
"501",NA
"502",NA
"503",NA
"504",NA
"505",NA
"506",1
"507",NA
"508",1
"509",1
"510",1
"511",1
"512",1
"513",1
"514",1
"515",1
"516",1
"517",1
"518",NA
"519",NA
"520",NA
"521",NA
"522",NA
"523",NA
"524",NA
"525",1
"526",NA
"527",1
"528",1
"529",1
"530",1
"531",1
"532",1
"533",1
"534",1
"535",1
"536",1
"537",1
"538",1
"539",1
"540",1
"541",1
"542",1
"543",1
"544",1
"545",1
"546",1
"547",1
"548",1
"549",1
"550",NA
"551",1
"552",1
"553",1
"554",1
"555",NA
"556",NA
"557",NA
"558",NA
"559",NA
"560",NA
"561",NA
"562",NA
"563",NA
"564",1
"565",1
"566",1
"567",1
"568",1
"569",1
"570",1
"571",1
"572",1
"573",1
"574",NA
"575",NA
"576",NA
"577",1
"578",1
"579",1
"580",1
"581",1
"582",1
"583",1
"584",1
"585",1
"586",1
"587",1
"588",1
"589",1
"590",1
"591",1
"592",1
"593",1
"594",1
"595",1
"596",1
"597",1
"598",1
"599",NA
"600",1
"601",1
"602",1
"603",1
"604",1
"605",1
"606",1
"607",1
"608",1
"609",1
"610",1
"611",NA
"612",NA
"613",NA
"614",1
"615",NA
"616",1
"617",1
"618",1
"619",1
"620",1
"621",1
"622",1
"623",1
"624",1
"625",1
"626",1
"627",NA
"628",NA
"629",1
"630",1
"631",1
"632",1
"633",1
"634",1
"635",1
"636",1
"637",1
"638",1
"639",1
"640",1
"641",1
"642",1
"643",1
"644",1
"645",1
"646",1
"647",1
"648",1
"649",1
"650",1
"651",1
"652",1
"653",NA
"654",1
"655",1
"656",1
"657",1
"658",1
"659",NA
"660",1
"661",1
"662",1
"663",1
"664",1
"665",NA
"666",NA
"667",NA
"668",1
"669",1
"670",NA
"671",NA
"672",1
"673",1
"674",1
"675",1
"676",NA
"677",1
"678",1
"679",1
"680",1
"681",1
"682",1
"683",1
"684",NA
"685",1
"686",NA
"687",1
"688",1
"689",1
"690",1
"691",1
"692",1
"693",1
"694",1
"695",1
"696",1
"697",NA
"698",NA
"699",1
"700",1
"701",1
"702",1
"703",1
"704",NA
"705",1
"706",1
"707",1
"708",1
"709",1
"710",NA
"711",NA
"712",1
"713",1
"714",1
"715",1
"716",1
"717",1
"718",NA
"719",1
"720",1
"721",1
"722",1
"723",1
"724",1
"725",NA
"726",NA
"727",1
"728",1
"729",1
"730",NA
"731",NA
"732",NA
"733",NA
"734",1
"735",NA
"736",1
"737",1
"738",1
"739",1
"740",1
"741",1
"742",1
"743",1
"744",1
"745",1
"746",1
"747",1
"748",1
"749",1
"750",NA
"751",NA
"752",NA
"753",NA
"754",1
"755",1
"756",1
"757",1
"758",NA
"759",NA
"760",NA
"761",NA
"762",1
"763",1
"764",1
"765",1
"766",1
"767",1
"768",1
"769",1
"770",1
"771",1
"772",1
"773",1
"774",1
"775",1
"776",1
"777",1
"778",1
"779",NA
"780",NA
"781",1
"782",1
"783",1
"784",NA
"785",NA
"786",NA
"787",1
"788",NA
"789",NA
"790",1
"791",1
"792",1
"793",1
"794",1
"795",1
"796",1
"797",1
"798",1
"799",1
"800",1
"801",1
"802",1
"803",1
"804",1
"805",NA
"806",NA
"807",NA
"808",NA
"809",1
"810",1
"811",NA
"812",NA
"813",NA
"814",NA
"815",NA
"816",NA
"817",NA
"818",NA
"819",NA
"820",NA
"821",1
"822",1
"823",1
"824",1
"825",1
"826",1
"827",1
"828",1
"829",1
"830",1
"831",1
"832",1
"833",NA
"834",NA
"835",1
"836",1
"837",NA
"838",NA
"839",NA
"840",NA
"841",1
"842",1
"843",1
"844",1
"845",1
"846",1
"847",1
"848",1
"849",1
"850",1
"851",1
"852",1
"853",1
"854",1
"855",1
"856",1
"857",NA
"858",1
"859",1
"860",NA
"861",NA
"862",1
"863",1
"864",1
"865",1
"866",NA
"867",1
"868",NA
"869",NA
"870",NA
"871",NA
"872",1
"873",1
"874",NA
"875",1
"876",1
"877",1
"878",NA
"879",NA
"880",NA
"881",NA
"882",NA
"883",NA
"884",NA
"885",1
"886",1
"887",1
"888",1
"889",1
"890",NA
"891",1
"892",1
"893",1
"894",1
"895",1
"896",1
"897",1
"898",NA
"899",1
"900",1
"901",NA
"902",1
"903",1
"904",1
"905",1
"906",1
"907",1
"908",1
"909",1
"910",NA
"911",NA
"912",NA
"913",NA
"914",1
"915",1
"916",1
"917",1
"918",1
"919",NA
"920",NA
"921",NA
"922",NA
"923",NA
"924",NA
"925",1
"926",NA
"927",1
"928",1
"929",NA
"930",NA
"931",NA
"932",NA
"933",NA
"934",NA
"935",NA
"936",NA
"937",1
"938",1
"939",1
"940",1
"941",1
"942",1
"943",NA
"944",1
"945",1
"946",1
"947",1
"948",1
"949",1
"950",NA
"951",NA
"952",1
"953",1
"954",NA
"955",1
"956",1
"957",1
"958",1
"959",1
"960",1
"961",NA
"962",NA
"963",1
"964",1
"965",NA
"966",NA
"967",NA
"968",NA
"969",NA
"970",NA
"971",NA
"972",NA
"973",NA
"974",NA
"975",NA
"976",NA
"977",NA
"978",NA
"979",NA
"980",1
"981",1
"982",1
"983",NA
"984",1
"985",1
"986",1
"987",1
"988",1
"989",1
"990",1
"991",1
"992",1
"993",NA
"994",1
"995",1
"996",1
"997",1
"998",1
"999",1
"1000",1
"1001",1
"1002",1
"1003",NA
"1004",NA
"1005",NA
"1006",NA
"1007",NA
"1008",NA
"1009",NA
"1010",NA
"1011",NA
"1012",NA
"1013",NA
"1014",1
"1015",1
"1016",1
"1017",1
"1018",1
"1019",1
"1020",1
"1021",1
"1022",1
"1023",1
"1024",1
"1025",1
"1026",NA
"1027",1
"1028",NA
"1029",NA
"1030",1
"1031",1
"1032",NA
"1033",1
"1034",1
"1035",NA
"1036",NA
"1037",NA
"1038",NA
"1039",NA
"1040",NA
"1041",NA
"1042",NA
"1043",NA
"1044",1
"1045",1
"1046",1
"1047",1
"1048",1
"1049",NA
"1050",NA
"1051",1
"1052",1
"1053",1
"1054",1
"1055",1
"1056",1
"1057",1
"1058",NA
"1059",1
"1060",1
"1061",1
"1062",1
"1063",NA
"1064",NA
"1065",1
"1066",1
"1067",1
"1068",1
"1069",1
"1070",1
"1071",NA
"1072",NA
"1073",NA
"1074",1
"1075",1
"1076",1
"1077",1
"1078",1
"1079",1
"1080",1
"1081",NA
"1082",NA
"1083",NA
"1084",NA
"1085",NA
"1086",NA
"1087",1
"1088",NA
"1089",1
"1090",NA
"1091",NA
"1092",NA
"1093",NA
"1094",1
"1095",NA
"1096",NA
"1097",NA
"1098",NA
"1099",NA
"1100",NA
"1101",NA
"1102",NA
"1103",NA
"1104",1
